Elapsed Time,FP1,FP2,O1,O2,
00:00:09.3227,4.39453125,2.197265625,23.0712890625,45.7763671875,
00:00:09.3248,12.8173828125,6.591796875,20.5078125,42.1142578125,
00:00:09.3269,13.5498046875,8.4228515625,18.310546875,40.283203125,
00:00:09.329,7.32421875,2.5634765625,14.2822265625,33.69140625,
00:00:09.3311,6.2255859375,6.2255859375,14.2822265625,42.8466796875,
00:00:09.3331,10.986328125,13.916015625,18.6767578125,54.5654296875,
00:00:09.3352,15.380859375,20.1416015625,22.3388671875,60.4248046875,
00:00:09.3373,19.4091796875,22.705078125,16.4794921875,45.41015625,
00:00:09.3394,20.1416015625,20.1416015625,12.0849609375,38.4521484375,
00:00:09.3415,17.578125,15.380859375,12.8173828125,32.5927734375,
00:00:09.3436,23.0712890625,19.4091796875,11.71875,36.9873046875,
00:00:09.3456,20.8740234375,17.578125,22.3388671875,46.142578125,
00:00:09.3477,15.380859375,15.0146484375,25.634765625,61.8896484375,
00:00:09.3498,13.18359375,13.5498046875,29.296875,71.4111328125,
00:00:09.3519,10.986328125,9.8876953125,29.296875,75.0732421875,
00:00:09.354,8.4228515625,6.591796875,26.0009765625,69.580078125,
00:00:09.3561,14.2822265625,7.6904296875,30.029296875,57.4951171875,
00:00:09.3581,13.5498046875,6.2255859375,35.15625,53.1005859375,
00:00:09.3602,13.916015625,5.859375,29.296875,59.6923828125,
00:00:09.3623,15.7470703125,6.9580078125,23.8037109375,67.0166015625,
00:00:09.3644,12.0849609375,5.126953125,23.8037109375,84.228515625,
00:00:09.3665,10.25390625,4.0283203125,24.90234375,92.6513671875,
00:00:09.3686,6.2255859375,0.732421875,25.634765625,88.9892578125,
00:00:09.3706,10.25390625,6.591796875,32.2265625,87.158203125,
00:00:09.3727,15.0146484375,10.986328125,30.76171875,72.1435546875,
00:00:09.3748,15.7470703125,7.6904296875,24.90234375,57.861328125,
00:00:09.3769,22.705078125,11.3525390625,21.6064453125,49.4384765625,
00:00:09.379,23.8037109375,16.845703125,17.9443359375,49.8046875,
00:00:09.381,26.0009765625,23.0712890625,14.2822265625,59.6923828125,
00:00:09.3831,34.423828125,31.8603515625,14.6484375,78.0029296875,
00:00:09.3852,32.2265625,31.1279296875,20.1416015625,71.4111328125,
00:00:09.3873,28.1982421875,25.634765625,23.8037109375,53.8330078125,
00:00:09.3894,30.76171875,27.4658203125,26.7333984375,41.015625,
00:00:09.3915,36.62109375,30.76171875,28.564453125,32.958984375,
00:00:09.3935,36.62109375,32.5927734375,23.0712890625,38.0859375,
00:00:09.3956,35.15625,34.423828125,20.8740234375,46.5087890625,
00:00:09.3977,35.888671875,36.2548828125,19.4091796875,49.072265625,
00:00:09.3998,32.2265625,32.958984375,21.97265625,54.5654296875,
00:00:09.4019,30.76171875,29.6630859375,28.9306640625,54.931640625,
00:00:09.404,37.353515625,36.2548828125,26.0009765625,32.5927734375,
00:00:09.406,41.748046875,38.818359375,30.029296875,19.4091796875,
00:00:09.4081,42.8466796875,38.0859375,32.5927734375,7.6904296875,
00:00:09.4102,39.9169921875,36.2548828125,25.2685546875,8.4228515625,
00:00:09.4123,34.423828125,32.958984375,18.310546875,14.2822265625,
00:00:09.4144,22.705078125,22.705078125,20.1416015625,24.5361328125,
00:00:09.4165,28.1982421875,30.029296875,26.0009765625,23.8037109375,
00:00:09.4185,38.818359375,39.55078125,30.76171875,20.1416015625,
00:00:09.4206,36.62109375,33.69140625,22.705078125,-0.3662109375,
00:00:09.4227,34.7900390625,32.958984375,10.986328125,-17.578125,
00:00:09.4248,31.8603515625,30.76171875,19.04296875,-16.845703125,
00:00:09.4269,33.69140625,35.5224609375,25.634765625,-20.5078125,
00:00:09.429,37.353515625,40.283203125,25.634765625,-13.18359375,
00:00:09.431,32.958984375,39.1845703125,27.83203125,0,
00:00:09.4331,29.6630859375,36.9873046875,18.310546875,2.5634765625,
00:00:09.4352,30.76171875,35.5224609375,10.986328125,-2.9296875,
00:00:09.4373,34.423828125,36.62109375,10.6201171875,-17.2119140625,
00:00:09.4394,33.69140625,31.494140625,12.8173828125,-24.169921875,
00:00:09.4415,31.494140625,24.90234375,6.591796875,-32.2265625,
00:00:09.4435,29.6630859375,24.169921875,11.71875,-21.97265625,
00:00:09.4456,32.958984375,29.296875,18.6767578125,-9.521484375,
00:00:09.4477,35.888671875,35.5224609375,21.240234375,2.9296875,
00:00:09.4498,30.76171875,36.2548828125,17.578125,9.521484375,
00:00:09.4519,25.634765625,33.3251953125,22.705078125,14.6484375,
00:00:09.454,23.0712890625,27.4658203125,23.8037109375,3.662109375,
00:00:09.456,23.0712890625,21.6064453125,22.3388671875,2.5634765625,
00:00:09.4581,26.3671875,20.1416015625,21.6064453125,1.0986328125,
00:00:09.4602,24.5361328125,17.578125,17.9443359375,11.71875,
00:00:09.4623,19.4091796875,15.7470703125,10.6201171875,17.578125,
00:00:09.4644,18.310546875,17.9443359375,14.6484375,30.76171875,
00:00:09.4665,21.6064453125,24.5361328125,18.6767578125,47.2412109375,
00:00:09.4685,26.3671875,31.8603515625,15.0146484375,53.1005859375,
00:00:09.4706,27.4658203125,27.83203125,14.6484375,41.748046875,
00:00:09.4727,22.705078125,20.1416015625,21.97265625,32.958984375,
00:00:09.4748,24.169921875,19.4091796875,30.029296875,29.6630859375,
00:00:09.4769,22.705078125,20.5078125,34.7900390625,35.15625,
00:00:09.479,24.5361328125,22.705078125,30.76171875,42.8466796875,
00:00:09.481,22.705078125,20.8740234375,23.0712890625,61.8896484375,
00:00:09.4831,20.1416015625,19.4091796875,20.1416015625,65.185546875,
00:00:09.4852,19.04296875,20.8740234375,21.6064453125,67.7490234375,
00:00:09.4873,25.2685546875,28.1982421875,29.6630859375,56.0302734375,
00:00:09.4894,23.0712890625,23.0712890625,31.8603515625,35.15625,
00:00:09.4915,19.4091796875,17.2119140625,26.7333984375,36.9873046875,
00:00:09.4935,23.8037109375,22.705078125,29.6630859375,41.015625,
00:00:09.4956,17.9443359375,17.9443359375,36.2548828125,46.142578125,
00:00:09.4977,13.916015625,15.380859375,28.1982421875,52.3681640625,
00:00:09.4998,17.578125,21.6064453125,23.8037109375,51.26953125,
00:00:09.5019,21.240234375,24.5361328125,24.5361328125,44.677734375,
00:00:09.504,24.5361328125,26.0009765625,28.9306640625,35.15625,
00:00:09.506,31.1279296875,28.564453125,33.69140625,22.705078125,
00:00:09.5081,35.888671875,29.296875,31.8603515625,11.71875,
00:00:09.5102,31.8603515625,26.3671875,30.76171875,7.6904296875,
00:00:09.5123,28.1982421875,26.0009765625,31.1279296875,22.3388671875,
00:00:09.5144,20.8740234375,21.97265625,35.15625,38.818359375,
00:00:09.5165,20.5078125,22.3388671875,40.283203125,40.283203125,
00:00:09.5185,24.169921875,23.0712890625,44.677734375,38.4521484375,
00:00:09.5206,23.0712890625,22.3388671875,42.48046875,25.2685546875,
00:00:09.5227,24.5361328125,25.634765625,30.029296875,8.7890625,
00:00:09.5248,32.5927734375,31.8603515625,24.5361328125,2.197265625,
00:00:09.5269,33.3251953125,29.6630859375,29.6630859375,10.986328125,
00:00:09.529,26.3671875,21.97265625,34.7900390625,22.705078125,
00:00:09.531,25.634765625,26.0009765625,33.69140625,29.6630859375,
00:00:09.5331,31.8603515625,35.888671875,29.296875,33.3251953125,
00:00:09.5352,31.1279296875,34.423828125,33.69140625,33.69140625,
00:00:09.5373,21.6064453125,26.0009765625,36.9873046875,30.76171875,
00:00:09.5394,20.5078125,23.8037109375,35.15625,10.986328125,
00:00:09.5415,25.2685546875,27.4658203125,31.8603515625,2.5634765625,
00:00:09.5435,33.3251953125,38.0859375,27.83203125,8.7890625,
00:00:09.5456,34.7900390625,39.1845703125,28.9306640625,15.0146484375,
00:00:09.5477,28.9306640625,34.7900390625,35.5224609375,24.90234375,
00:00:09.5498,27.4658203125,36.2548828125,43.212890625,26.3671875,
00:00:09.5519,23.0712890625,34.423828125,37.353515625,21.6064453125,
00:00:09.554,23.8037109375,34.7900390625,26.0009765625,7.6904296875,
00:00:09.556,26.7333984375,33.69140625,17.578125,-8.7890625,
00:00:09.5581,24.169921875,27.83203125,21.6064453125,-8.056640625,
00:00:09.5602,25.2685546875,26.3671875,27.83203125,-10.25390625,
00:00:09.5623,24.90234375,30.029296875,28.1982421875,-2.197265625,
00:00:09.5644,17.9443359375,29.6630859375,25.634765625,16.4794921875,
00:00:09.5665,18.6767578125,31.8603515625,24.5361328125,18.6767578125,
00:00:09.5685,22.3388671875,31.8603515625,17.9443359375,18.6767578125,
00:00:09.5706,19.04296875,23.8037109375,17.9443359375,8.056640625,
00:00:09.5727,17.2119140625,18.6767578125,25.634765625,-2.197265625,
00:00:09.5748,21.240234375,24.5361328125,22.3388671875,-3.2958984375,
00:00:09.5769,26.3671875,28.9306640625,19.4091796875,-5.859375,
00:00:09.579,27.4658203125,31.494140625,14.6484375,7.6904296875,
00:00:09.581,26.3671875,32.958984375,11.3525390625,15.380859375,
00:00:09.5831,20.8740234375,29.296875,12.8173828125,26.7333984375,
00:00:09.5852,17.9443359375,28.9306640625,15.380859375,22.705078125,
00:00:09.5873,19.4091796875,32.2265625,16.4794921875,14.2822265625,
00:00:09.5894,20.5078125,29.6630859375,15.380859375,7.6904296875,
00:00:09.5915,22.3388671875,31.494140625,20.5078125,4.0283203125,
00:00:09.5935,23.8037109375,33.3251953125,21.97265625,18.310546875,
00:00:09.5956,24.5361328125,31.494140625,19.4091796875,28.564453125,
00:00:09.5977,18.310546875,28.564453125,20.1416015625,40.283203125,
00:00:09.5998,15.7470703125,28.1982421875,20.1416015625,46.142578125,
00:00:09.6019,17.578125,29.6630859375,25.634765625,38.4521484375,
00:00:09.604,17.9443359375,29.296875,28.1982421875,31.1279296875,
00:00:09.606,16.4794921875,24.169921875,33.3251953125,25.634765625,
00:00:09.6081,14.2822265625,18.310546875,33.69140625,18.6767578125,
00:00:09.6102,17.2119140625,20.5078125,29.6630859375,18.310546875,
00:00:09.6123,21.6064453125,28.564453125,26.3671875,40.6494140625,
00:00:09.6144,28.564453125,38.4521484375,24.90234375,53.1005859375,
00:00:09.6165,28.9306640625,40.6494140625,20.5078125,63.3544921875,
00:00:09.6185,24.90234375,38.0859375,17.2119140625,67.7490234375,
00:00:09.6206,27.83203125,40.6494140625,18.6767578125,51.26953125,
00:00:09.6227,28.1982421875,35.15625,22.3388671875,29.296875,
00:00:09.6248,27.4658203125,28.9306640625,25.2685546875,23.0712890625,
00:00:09.6269,26.7333984375,26.7333984375,26.3671875,32.5927734375,
00:00:09.629,31.494140625,29.6630859375,30.029296875,56.396484375,
00:00:09.631,29.6630859375,33.69140625,32.5927734375,65.5517578125,
00:00:09.6331,29.296875,36.9873046875,38.4521484375,76.904296875,
00:00:09.6352,28.564453125,35.888671875,39.9169921875,74.70703125,
00:00:09.6373,30.029296875,35.888671875,39.55078125,60.791015625,
00:00:09.6394,38.4521484375,36.62109375,41.748046875,56.396484375,
00:00:09.6415,35.888671875,27.4658203125,35.888671875,51.6357421875,
00:00:09.6435,29.296875,19.4091796875,31.494140625,51.6357421875,
00:00:09.6456,29.296875,22.3388671875,35.888671875,54.19921875,
00:00:09.6477,22.705078125,19.04296875,39.1845703125,68.84765625,
00:00:09.6498,23.8037109375,24.169921875,38.4521484375,76.904296875,
00:00:09.6519,22.705078125,25.634765625,30.76171875,68.84765625,
00:00:09.654,20.5078125,26.0009765625,13.916015625,61.1572265625,
00:00:09.656,24.90234375,32.2265625,4.0283203125,44.677734375,
00:00:09.6581,24.169921875,30.029296875,8.4228515625,43.5791015625,
00:00:09.6602,25.634765625,28.9306640625,12.8173828125,45.41015625,
00:00:09.6623,26.0009765625,28.564453125,21.240234375,61.8896484375,
00:00:09.6644,25.634765625,30.76171875,23.0712890625,80.2001953125,
00:00:09.6665,28.9306640625,36.62109375,15.7470703125,76.171875,
00:00:09.6685,29.6630859375,37.353515625,17.2119140625,70.6787109375,
00:00:09.6706,28.564453125,32.958984375,20.5078125,64.8193359375,
00:00:09.6727,29.6630859375,31.1279296875,21.97265625,42.8466796875,
00:00:09.6748,31.494140625,29.6630859375,17.2119140625,34.7900390625,
00:00:09.6769,29.296875,29.296875,14.6484375,45.7763671875,
00:00:09.679,25.2685546875,27.4658203125,11.3525390625,51.6357421875,
00:00:09.681,24.90234375,30.76171875,10.986328125,52.734375,
00:00:09.6831,22.3388671875,32.958984375,15.0146484375,61.8896484375,
00:00:09.6852,19.4091796875,31.1279296875,15.7470703125,53.8330078125,
00:00:09.6873,19.04296875,31.1279296875,13.916015625,47.2412109375,
00:00:09.6894,22.3388671875,32.2265625,8.7890625,34.7900390625,
00:00:09.6915,28.564453125,36.2548828125,9.8876953125,22.705078125,
00:00:09.6935,28.564453125,35.888671875,13.916015625,33.3251953125,
00:00:09.6956,25.634765625,33.69140625,15.7470703125,37.353515625,
00:00:09.6977,22.705078125,33.69140625,15.0146484375,51.6357421875,
00:00:09.6998,27.83203125,39.55078125,12.8173828125,51.6357421875,
00:00:09.7019,29.6630859375,38.4521484375,15.380859375,35.888671875,
00:00:09.704,25.2685546875,34.423828125,19.4091796875,21.97265625,
00:00:09.706,24.169921875,32.5927734375,26.7333984375,13.5498046875,
00:00:09.7081,21.97265625,29.6630859375,31.1279296875,5.859375,
00:00:09.7102,20.8740234375,26.7333984375,30.76171875,-1.0986328125,
00:00:09.7123,21.97265625,25.634765625,18.310546875,4.7607421875,
00:00:09.7144,15.0146484375,21.240234375,10.25390625,15.380859375,
00:00:09.7165,8.7890625,14.6484375,13.916015625,22.3388671875,
00:00:09.7185,11.71875,20.5078125,20.8740234375,19.04296875,
00:00:09.7206,13.916015625,21.6064453125,21.240234375,-0.3662109375,
00:00:09.7227,17.2119140625,20.8740234375,24.169921875,-0.732421875,
00:00:09.7248,14.6484375,15.0146484375,16.4794921875,-2.197265625,
00:00:09.7269,10.25390625,12.8173828125,14.2822265625,-6.591796875,
00:00:09.729,6.2255859375,10.6201171875,19.04296875,6.2255859375,
00:00:09.731,10.986328125,18.310546875,26.7333984375,22.705078125,
00:00:09.7331,8.056640625,17.9443359375,25.2685546875,22.705078125,
00:00:09.7352,2.197265625,12.8173828125,25.2685546875,23.8037109375,
00:00:09.7373,7.32421875,15.7470703125,26.3671875,15.380859375,
00:00:09.7394,12.0849609375,15.7470703125,23.8037109375,2.5634765625,
00:00:09.7415,13.18359375,13.18359375,28.9306640625,-0.732421875,
00:00:09.7435,10.6201171875,11.71875,30.029296875,1.0986328125,
00:00:09.7456,9.8876953125,9.521484375,26.3671875,11.3525390625,
00:00:09.7477,10.986328125,15.0146484375,25.634765625,36.62109375,
00:00:09.7498,15.0146484375,22.705078125,23.0712890625,38.4521484375,
00:00:09.7519,20.8740234375,27.83203125,22.705078125,38.4521484375,
00:00:09.754,16.4794921875,24.169921875,26.3671875,25.2685546875,
00:00:09.756,17.578125,20.8740234375,28.9306640625,15.380859375,
00:00:09.7581,20.5078125,21.97265625,31.1279296875,17.9443359375,
00:00:09.7602,20.8740234375,23.0712890625,32.2265625,21.240234375,
00:00:09.7623,20.8740234375,24.5361328125,32.2265625,32.2265625,
00:00:09.7644,13.5498046875,20.8740234375,28.564453125,40.6494140625,
00:00:09.7665,11.71875,22.3388671875,23.0712890625,43.212890625,
00:00:09.7685,21.97265625,31.1279296875,17.9443359375,33.3251953125,
00:00:09.7706,19.4091796875,24.5361328125,21.240234375,29.6630859375,
00:00:09.7727,26.3671875,27.4658203125,20.8740234375,13.916015625,
00:00:09.7748,22.705078125,25.2685546875,20.5078125,14.2822265625,
00:00:09.7769,11.3525390625,15.380859375,20.5078125,24.5361328125,
00:00:09.779,12.0849609375,18.310546875,28.1982421875,49.4384765625,
00:00:09.781,12.0849609375,19.04296875,28.1982421875,59.6923828125,
00:00:09.7831,9.521484375,19.04296875,20.5078125,52.734375,
00:00:09.7852,16.4794921875,22.705078125,17.578125,54.5654296875,
00:00:09.7873,14.6484375,19.4091796875,17.578125,35.5224609375,
00:00:09.7894,10.25390625,11.71875,17.578125,22.3388671875,
00:00:09.7915,8.056640625,8.4228515625,21.240234375,26.0009765625,
00:00:09.7935,10.25390625,11.3525390625,22.705078125,36.2548828125,
00:00:09.7956,8.056640625,10.6201171875,19.4091796875,43.212890625,
00:00:09.7977,8.056640625,13.5498046875,15.380859375,50.9033203125,
00:00:09.7998,9.8876953125,16.4794921875,22.3388671875,51.6357421875,
00:00:09.8019,13.18359375,17.9443359375,24.169921875,53.466796875,
00:00:09.804,12.0849609375,17.2119140625,18.310546875,36.9873046875,
00:00:09.806,19.04296875,20.8740234375,17.2119140625,32.958984375,
00:00:09.8081,25.2685546875,25.2685546875,17.9443359375,31.8603515625,
00:00:09.8102,23.8037109375,22.705078125,20.1416015625,31.1279296875,
00:00:09.8123,20.5078125,18.6767578125,21.6064453125,48.33984375,
00:00:09.8144,18.310546875,19.04296875,21.6064453125,50.537109375,
00:00:09.8165,15.380859375,20.5078125,24.5361328125,49.4384765625,
00:00:09.8185,12.0849609375,15.0146484375,20.5078125,44.3115234375,
00:00:09.8206,22.3388671875,20.5078125,17.9443359375,31.1279296875,
00:00:09.8227,26.0009765625,22.3388671875,14.6484375,8.056640625,
00:00:09.8248,17.9443359375,17.578125,23.8037109375,10.6201171875,
00:00:09.8269,17.578125,19.04296875,27.83203125,25.2685546875,
00:00:09.829,17.578125,19.04296875,25.634765625,33.69140625,
00:00:09.831,16.845703125,19.04296875,26.7333984375,40.283203125,
00:00:09.8331,14.6484375,18.310546875,21.97265625,39.1845703125,
00:00:09.8352,17.578125,19.4091796875,17.578125,34.7900390625,
00:00:09.8373,17.578125,16.4794921875,17.578125,26.7333984375,
00:00:09.8394,16.845703125,13.18359375,19.4091796875,19.4091796875,
00:00:09.8415,16.4794921875,9.521484375,17.2119140625,9.521484375,
00:00:09.8435,12.0849609375,6.9580078125,18.310546875,4.7607421875,
00:00:09.8456,16.4794921875,13.5498046875,21.6064453125,15.0146484375,
00:00:09.8477,19.4091796875,19.04296875,21.97265625,25.2685546875,
00:00:09.8498,15.0146484375,16.845703125,20.8740234375,29.6630859375,
00:00:09.8519,15.7470703125,16.845703125,25.634765625,34.423828125,
00:00:09.854,12.8173828125,14.2822265625,28.9306640625,21.6064453125,
00:00:09.856,16.4794921875,16.845703125,28.1982421875,1.0986328125,
00:00:09.8581,18.310546875,16.845703125,31.1279296875,-1.0986328125,
00:00:09.8602,20.5078125,17.9443359375,31.1279296875,2.5634765625,
00:00:09.8623,22.3388671875,16.4794921875,34.7900390625,9.8876953125,
00:00:09.8644,20.1416015625,15.7470703125,32.5927734375,17.578125,
00:00:09.8665,26.0009765625,22.3388671875,20.1416015625,10.986328125,
00:00:09.8685,32.5927734375,29.6630859375,11.3525390625,0,
00:00:09.8706,32.5927734375,30.029296875,2.5634765625,-9.521484375,
00:00:09.8727,32.2265625,27.4658203125,6.591796875,-17.578125,
00:00:09.8748,32.5927734375,24.5361328125,9.8876953125,-20.5078125,
00:00:09.8769,34.423828125,26.0009765625,16.845703125,-12.8173828125,
00:00:09.879,32.958984375,27.83203125,21.97265625,2.197265625,
00:00:09.881,24.169921875,22.705078125,19.4091796875,13.916015625,
00:00:09.8831,22.3388671875,21.6064453125,20.5078125,15.380859375,
00:00:09.8852,22.705078125,21.97265625,22.3388671875,12.8173828125,
00:00:09.8873,21.6064453125,19.4091796875,19.4091796875,-10.986328125,
00:00:09.8894,20.8740234375,16.4794921875,20.1416015625,-24.90234375,
00:00:09.8915,25.634765625,19.4091796875,20.5078125,-26.3671875,
00:00:09.8935,29.296875,24.169921875,21.6064453125,-15.7470703125,
00:00:09.8956,25.2685546875,16.845703125,22.705078125,-6.9580078125,
00:00:09.8977,21.240234375,13.18359375,26.3671875,0.732421875,
00:00:09.8998,20.1416015625,12.8173828125,29.6630859375,9.521484375,
00:00:09.9019,26.0009765625,20.8740234375,31.1279296875,12.0849609375,
00:00:09.904,32.958984375,26.0009765625,26.7333984375,2.9296875,
00:00:09.906,31.8603515625,20.5078125,30.76171875,-14.2822265625,
00:00:09.9081,23.8037109375,11.71875,35.15625,-17.578125,
00:00:09.9102,23.0712890625,13.5498046875,27.83203125,-11.71875,
00:00:09.9123,24.5361328125,16.4794921875,22.3388671875,2.197265625,
00:00:09.9144,17.578125,11.71875,24.5361328125,24.90234375,
00:00:09.9165,21.240234375,18.310546875,29.6630859375,33.3251953125,
00:00:09.9185,20.5078125,19.04296875,33.69140625,30.029296875,
00:00:09.9206,19.04296875,15.380859375,32.5927734375,16.845703125,
00:00:09.9227,22.705078125,14.6484375,33.3251953125,7.6904296875,
00:00:09.9248,20.8740234375,8.056640625,35.5224609375,4.0283203125,
00:00:09.9269,18.310546875,7.32421875,36.62109375,8.4228515625,
00:00:09.929,21.6064453125,14.2822265625,39.9169921875,20.8740234375,
00:00:09.931,21.6064453125,16.4794921875,41.015625,31.8603515625,
00:00:09.9331,16.4794921875,11.71875,45.41015625,39.9169921875,
00:00:09.9352,14.6484375,12.0849609375,47.2412109375,39.9169921875,
00:00:09.9373,21.97265625,19.04296875,38.4521484375,23.0712890625,
00:00:09.9394,25.2685546875,18.310546875,30.76171875,1.0986328125,
00:00:09.9415,21.97265625,11.71875,39.1845703125,5.126953125,
00:00:09.9435,23.8037109375,15.7470703125,38.818359375,22.705078125,
00:00:09.9456,26.7333984375,20.5078125,24.90234375,26.0009765625,
00:00:09.9477,28.564453125,24.90234375,22.705078125,25.2685546875,
00:00:09.9498,26.3671875,25.634765625,25.634765625,30.029296875,
00:00:09.9519,24.90234375,25.2685546875,29.296875,38.4521484375,
00:00:09.954,27.83203125,29.296875,27.83203125,22.3388671875,
00:00:09.956,24.90234375,25.2685546875,20.1416015625,7.6904296875,
00:00:09.9581,20.5078125,16.845703125,12.8173828125,3.662109375,
00:00:09.9602,19.4091796875,17.9443359375,15.0146484375,7.6904296875,
00:00:09.9623,22.3388671875,21.97265625,20.5078125,19.4091796875,
00:00:09.9644,19.04296875,21.97265625,25.2685546875,32.5927734375,
00:00:09.9665,17.2119140625,21.240234375,27.83203125,39.9169921875,
00:00:09.9685,18.310546875,23.8037109375,23.8037109375,31.494140625,
00:00:09.9706,20.5078125,24.169921875,21.240234375,17.2119140625,
00:00:09.9727,25.634765625,26.3671875,21.97265625,10.25390625,
00:00:09.9748,26.3671875,24.90234375,29.296875,0.732421875,
00:00:09.9769,22.705078125,22.705078125,30.029296875,3.662109375,
00:00:09.979,18.310546875,21.97265625,22.3388671875,10.25390625,
00:00:09.981,25.634765625,29.296875,16.845703125,26.7333984375,
00:00:09.9831,28.1982421875,31.494140625,15.0146484375,24.90234375,
00:00:09.9852,24.5361328125,31.1279296875,18.310546875,17.9443359375,
00:00:09.9873,15.7470703125,24.5361328125,24.90234375,11.3525390625,
00:00:09.9894,15.7470703125,23.0712890625,24.169921875,10.25390625,
00:00:09.9915,21.97265625,26.0009765625,13.18359375,-5.126953125,
00:00:09.9935,26.0009765625,28.564453125,10.986328125,-14.6484375,
00:00:09.9956,30.76171875,35.15625,16.845703125,6.591796875,
00:00:09.9977,23.0712890625,28.9306640625,17.2119140625,15.380859375,
00:00:09.9998,16.845703125,22.3388671875,13.5498046875,21.240234375,
00:00:10.0019,13.5498046875,18.6767578125,19.04296875,10.6201171875,
00:00:10.004,14.2822265625,20.1416015625,26.7333984375,0.3662109375,
00:00:10.006,17.578125,18.6767578125,34.423828125,-4.0283203125,
00:00:10.0081,16.845703125,15.7470703125,31.494140625,-5.859375,
00:00:10.0102,17.2119140625,14.6484375,31.1279296875,1.0986328125,
00:00:10.0123,18.6767578125,16.845703125,28.564453125,12.0849609375,
00:00:10.0144,17.2119140625,18.6767578125,22.3388671875,13.5498046875,
00:00:10.0165,20.1416015625,26.7333984375,21.240234375,19.4091796875,
00:00:10.0185,17.2119140625,23.8037109375,19.04296875,25.634765625,
00:00:10.0206,13.916015625,18.6767578125,18.310546875,19.4091796875,
00:00:10.0227,15.0146484375,15.0146484375,17.9443359375,0.732421875,
00:00:10.0248,17.9443359375,17.2119140625,23.8037109375,0,
00:00:10.0269,19.4091796875,16.4794921875,29.6630859375,17.578125,
00:00:10.029,16.845703125,13.18359375,28.564453125,26.0009765625,
00:00:10.031,14.2822265625,17.2119140625,25.2685546875,41.015625,
00:00:10.0331,13.18359375,22.705078125,23.0712890625,45.41015625,
00:00:10.0352,15.7470703125,27.83203125,20.8740234375,38.0859375,
00:00:10.0373,21.6064453125,31.1279296875,20.8740234375,36.9873046875,
00:00:10.0394,25.2685546875,28.564453125,25.634765625,42.8466796875,
00:00:10.0415,21.240234375,23.8037109375,23.8037109375,38.0859375,
00:00:10.0435,16.4794921875,18.6767578125,26.3671875,39.9169921875,
00:00:10.0456,12.0849609375,16.845703125,27.4658203125,53.466796875,
00:00:10.0477,10.25390625,18.6767578125,28.9306640625,58.2275390625,
00:00:10.0498,13.916015625,24.169921875,31.1279296875,73.2421875,
00:00:10.0519,20.5078125,29.6630859375,30.029296875,71.77734375,
00:00:10.054,24.169921875,33.3251953125,29.296875,56.7626953125,
00:00:10.056,26.0009765625,32.958984375,28.564453125,57.12890625,
00:00:10.0581,23.0712890625,26.7333984375,34.7900390625,53.466796875,
00:00:10.0602,27.83203125,33.69140625,38.0859375,56.7626953125,
00:00:10.0623,33.69140625,36.9873046875,27.4658203125,70.6787109375,
00:00:10.0644,34.7900390625,38.818359375,17.2119140625,75.439453125,
00:00:10.0665,30.029296875,35.888671875,16.4794921875,76.5380859375,
00:00:10.0685,24.5361328125,31.8603515625,20.1416015625,76.5380859375,
00:00:10.0706,23.0712890625,31.1279296875,27.4658203125,65.185546875,
00:00:10.0727,28.1982421875,32.958984375,29.6630859375,53.466796875,
00:00:10.0748,30.029296875,31.8603515625,28.564453125,43.9453125,
00:00:10.0769,31.8603515625,32.958984375,31.1279296875,52.3681640625,
00:00:10.079,36.62109375,38.0859375,29.296875,60.791015625,
00:00:10.081,36.62109375,43.212890625,24.90234375,64.8193359375,
00:00:10.0831,30.76171875,39.9169921875,25.2685546875,75.439453125,
00:00:10.0852,26.0009765625,33.69140625,26.0009765625,62.6220703125,
00:00:10.0873,26.7333984375,32.5927734375,28.564453125,54.5654296875,
00:00:10.0894,28.564453125,30.029296875,28.564453125,38.4521484375,
00:00:10.0915,26.0009765625,27.4658203125,28.1982421875,29.6630859375,
00:00:10.0935,21.6064453125,26.0009765625,27.83203125,36.62109375,
00:00:10.0956,20.1416015625,25.2685546875,31.8603515625,49.072265625,
00:00:10.0977,19.04296875,31.1279296875,32.2265625,66.2841796875,
00:00:10.0998,15.380859375,27.83203125,26.0009765625,64.0869140625,
00:00:10.1019,17.9443359375,24.5361328125,28.9306640625,64.0869140625,
00:00:10.104,21.240234375,26.0009765625,32.2265625,58.9599609375,
00:00:10.106,20.1416015625,23.8037109375,27.4658203125,41.015625,
00:00:10.1081,15.7470703125,17.2119140625,23.0712890625,26.7333984375,
00:00:10.1102,13.5498046875,10.986328125,26.0009765625,39.1845703125,
00:00:10.1123,17.2119140625,14.2822265625,28.1982421875,47.2412109375,
00:00:10.1144,17.2119140625,20.5078125,23.0712890625,61.1572265625,
00:00:10.1165,17.578125,21.97265625,21.240234375,67.3828125,
00:00:10.1185,21.240234375,24.90234375,19.04296875,57.12890625,
00:00:10.1206,19.4091796875,25.2685546875,20.5078125,52.734375,
00:00:10.1227,21.97265625,26.7333984375,21.6064453125,44.677734375,
00:00:10.1248,26.3671875,31.1279296875,24.5361328125,41.015625,
00:00:10.1269,26.0009765625,30.76171875,27.83203125,42.48046875,
00:00:10.129,24.5361328125,30.029296875,29.296875,56.0302734375,
00:00:10.131,27.4658203125,35.5224609375,26.0009765625,61.1572265625,
00:00:10.1331,21.97265625,30.029296875,16.845703125,61.8896484375,
